DiseaseId	Class
C0005744	C16
C3711531	C16
C2746068	C16
C0268574	C16
C0019025	C16
C0268523	C16
C1837065	C16
C0398610	C16
C0398764	C16
C3275447	C16
C0342700	C16
C3275445	C16
C2673642	C16
C4551958	C16
C0014527	C16
C0796003	C16
C0238286	C16
C1868081	C16
C1848805	C16
C3148763	C16
C0545617	C16
C0205711	C16
C0432211	C16
C1853102	C16
C3495589	C16
C1846421	C16
C2931649	C16
C1866182	C16
C0795907	C16
C2919945	C16
C0685706	C16
C2752015	C16
C2584774	C16
C0685707	C16
C0410528	C16
C0162361	C16
C0878520	C16
C1841679	C16
C4021568	C16
C4551503	C16
C1832567	C16
C1864869	C16
C0796021	C16
C1855552	C16
C1858351	C16
C1866559	C16
C4020797	C16
C0271561	C16
C2678045	C16
C0009405	C16
C1866560	C16
C0017495	C16
C1841721	C16
C0750929	C16
C0432300	C16
C0086652	C16
C0267372	C16
C0039685	C16
C1961835	C16
C1841973	C16
C4048262	C16
C4273131	C16
C1866649	C16
C1832590	C16
C0009439	C16
C4733329	C16
C0039743	C16
C0342749	C16
C4511056	C16
C3714873	C16
C0020225	C16
C1848199	C16
C0012236	C16
C1859726	C16
C1863012	C16
C2586031	C16
C0265673	C16
C0036069	C16
C1334069	C16
C0344882	C16
C4273952	C16
C0152021	C16
C0342344	C16
C0546952	C16
C0399376	C16
C4733337	C16
C0266174	C16
C4551512	C16
C0266175	C16
C0559483	C16
C1865234	C16
C4274018	C16
C2931559	C16
C0266176	C16
C0399379	C16
C1849011	C16
C0013403	C16
C0268250	C16
C3501611	C16
C1704417	C16
C0456103	C16
C1858479	C16
C3553929	C16
C0344505	C16
C0016697	C16
C1856273	C16
C0277827	C16
C4551722	C16
C3888308	C16
C0266190	C16
C0158621	C16
C1861980	C16
C3553937	C16
C4749852	C16
C1261504	C16
C0009691	C16
C2674081	C16
C0019021	C16
C1846980	C16
C1849075	C16
C0019880	C16
C0796068	C16
C2608080	C16
C3553947	C16
C0006288	C16
C1836006	C16
C2936331	C16
C0158646	C16
C1863239	C16
C1839988	C16
C2079540	C16
C4274324	C16
C1856304	C16
C0266225	C16
C1298714	C16
C2931648	C16
C4551989	C16
C3178807	C16
C1282971	C16
C0079298	C16
C2674321	C16
C3711749	C16
C0597124	C16
C0343284	C16
C0221218	C16
C0265211	C16
C4551992	C16
C0268643	C16
C0579144	C16
C4551551	C16
C1864446	C16
C0344559	C16
C3250443	C16
C0751491	C16
C0393525	C16
C1853249	C16
C0376524	C16
C1866032	C16
C0549173	C16
C2930922	C16
C1864498	C16
C0342842	C16
C1863370	C16
C0796093	C16
C1842197	C16
C4274995	C16
C0266270	C16
C2936420	C16
C1832845	C16
C0432470	C16
C2750452	C16
C1389016	C16
C1863389	C16
C0028968	C16
C1854245	C16
C1860042	C16
C1955934	C16
C0152095	C16
C4275033	C16
C0796102	C16
C0152096	C16
C1856447	C16
C0019250	C16
C4545791	C16
C0265221	C16
C1835178	C16
C0011351	C16
C0023806	C16
C3887633	C16
C1867146	C16
C2674695	C16
C1836123	C16
C3840081	C16
C0728829	C16
C0158734	C16
C1860118	C16
C2674723	C16
C1641846	C16
C1848552	C16
C2678480	C16
C0391816	C16
C2936694	C16
C0152109	C16
C0728895	C16
C0162678	C16
C0685889	C16
C1852597	C16
C0085413	C16
C1845297	C16
C0036400	C16
C1838280	C16
C3266843	C16
C1855794	C16
C3495549	C16
C0878681	C16
C0398368	C16
C0751036	C16
C0342873	C16
C1868678	C16
C2930995	C16
C0019816	C16
C1855796	C16
C1845343	C16
C0345407	C16
C1863557	C16
C4049796	C16
C0282201	C16
C1690006	C16
C0032357	C16
C0268194	C16
C0751747	C16
C0266336	C16
C1847572	C16
C0017921	C16
C0265736	C16
C4024829	C16
C2931781	C16
C0262404	C16
C0006287	C16
C2678497	C16
C1861451	C16
C1838333	C16
C0600031	C16
C1263872	C16
C1863616	C16
C2931783	C16
C0155299	C16
C1845408	C16
C2673266	C16
C3495587	C16
C0016781	C16
C0265962	C16
C1860229	C16
C0268221	C16
C0392006	C16
C4329672	C16
C2681923	C16
C1851124	C16
C2673375	C16
C0010074	C16
C3553960	C16
C0040457	C16
C0265245	C16
C0008924	C16
C0017927	C16
C0266368	C16
C0796176	C16
C0478084	C16
C0220669	C16
C4551481	C16
C0151860	C16
C0432221	C16
C0268360	C16
C1263988	C16
C4082197	C16
C1264000	C16
C0265974	C16
C1860268	C16
C1959582	C16
C0016952	C16
C1837610	C16
C0008928	C16
C0751081	C16
C0266384	C16
C1838457	C16
C0268543	C16
C1844831	C16
C3272841	C16
C1531773	C16
C1838502	C16
C0403445	C16
C3806280	C16
C0266393	C16
C1864738	C16
C1842676	C16
C0393693	C16
C2936848	C16
C1851413	C16
C1969039	C16
C4551487	C16
C1838547	C16
C0018051	C16
C2750789	C16
C1866294	C16
C0265992	C16
C2931832	C16
C1845668	C16
C0749794	C16
C0266427	C16
C1838569	C16
C1276092	C16
C0086405	C16
C1850386	C16
C3280586	C16
C0271869	C16
C0018055	C16
C2750798	C16
C1867923	C16
C0266429	C16
C2931042	C16
C0949116	C16
C1842704	C16
C2675210	C16
C3266731	C16
C1861065	C16
C3150876	C16
C2675212	C16
C0221360	C16
C1845845	C16
C4551647	C16
C0039292	C16
C0949331	C16
C4551571	C16
C0544840	C16
C0574084	C16
C0015625	C16
C1847874	C16
C0265268	C16
C1327918	C16
C3151343	C16
C2700405	C16
C0265269	C16
C1842797	C16
C1842816	C16
C0544862	C16
C0085078	C16
C1291512	C16
C0300948	C16
C0266453	C16
C2673630	C16
C2936921	C16
C3495555	C16
C0265594	C16
C0340968	C16
C1136042	C16
C4024667	C16
C0149841	C16
C1838612	C16
C1860787	C16
C0685409	C16
C1845902	C16
C0949595	C16
C0796238	C16
C1969084	C16
C4025122	C16
C0426799	C16
C4551497	C16
C0271987	C16
C4551499	C16
C1842884	C16
C1867450	C16
C1856934	C16
C3806688	C16
C4551479	C16
C1835849	C16
C0024748	C16
C0020071	C16
C0432273	C16
C1842914	C16
C1864852	C16
C2937300	C16
C1835851	C16
C3275487	C16
C1837819	C16
C1848070	C16
C1865794	C16
C1833340	C16
C0302319	C16
C0751604	C16
C4749274	C16
C0426848	C16
C1319300	C16
C1851710	C16
C0028326	C16
C1848913	C16
C0950122	C16
C0265286	C16
C0011989	C16
C2675463	C16
C2751105	C16
C1842984	C16
C0302356	C16
C4025752	C16
C0263224	C16
C0266484	C16
C4551693	C16
C4321324	C16
C4025754	C16
C0265290	C16
C1536500	C16
C1845095	C16
C2678051	C16
C0014588	C16
C0018425	C16
C1838670	C16
C0751208	C16
C1859194	C16
C1861863	C16
C1838702	C16
C0272066	C16
C1864877	C16
C0399372	C16
C0017551	C16
C0266122	C16
C2750090	C16
C0342751	C16
C4551510	C16
C2748527	C16
C4733333	C16
C1837884	C16
C4551511	C16
C1838779	C16
C1836573	C16
C1864172	C16
C0023529	C16
C0341154	C16
C0037054	C16
C2751306	C16
C0162532	C16
C2713394	C16
C1840311	C16
C0020630	C16
C0152417	C16
C1832615	C16
C1857093	C16
C1837991	C16
C1835922	C16
C1840528	C16
C1848213	C16
C0018553	C16
C1837245	C16
C1836603	C16
C1864923	C16
C1866423	C16
C0158611	C16
C0432334	C16
C0014761	C16
C0085659	C16
C1842090	C16
C1720802	C16
C2316212	C16
C1282908	C16
C0235752	C16
C3658294	C16
C0020640	C16
C0456126	C16
C0677781	C16
C1836635	C16
C0394004	C16
C2713546	C16
C3658299	C16
C2751315	C16
C2751313	C16
C1866855	C16
C0302892	C16
C0037221	C16
C0041341	C16
C0751670	C16
C1864997	C16
C3553948	C16
C0268634	C16
C2940785	C16
C2751317	C16
C0266551	C16
C0085280	C16
C0406217	C16
C0026760	C16
C1096487	C16
C1863307	C16
C0268312	C16
C1865018	C16
C3531771	C16
C1851970	C16
C3661485	C16
C1969645	C16
C0265329	C16
C0263429	C16
C1282975	C16
C0345203	C16
C0266566	C16
C1846171	C16
C0432416	C16
C0259771	C16
C4021633	C16
C0406347	C16
C1833699	C16
C4707173	C16
C1299493	C16
C0271689	C16
C1868597	C16
C4707180	C16
C2717884	C16
C1847197	C16
C4750849	C16
C1852085	C16
C1865044	C16
C0033805	C16
C4707237	C16
C0263485	C16
C3152182	C16
C0266574	C16
C0268336	C16
C1389018	C16
C0158713	C16
C2675747	C16
C1855109	C16
C1839161	C16
C1862139	C16
C1839163	C16
C4518774	C16
C2750460	C16
C0158731	C16
C1956093	C16
C0432098	C16
C1721005	C16
C4289709	C16
C1833809	C16
C2675857	C16
C1855115	C16
C4750999	C16
C3495488	C16
C0270726	C16
C4751077	C16
C3808991	C16
C0020474	C16
C0238478	C16
C1856476	C16
C2931253	C16
C3160738	C16
C2675859	C16
C1300257	C16
C1855128	C16
C0234906	C16
C0432326	C16
C4023249	C16
C3887645	C16
C1836780	C16
C1839264	C16
C3280296	C16
C2198591	C16
C0266623	C16
C2349595	C16
C0020480	C16
C2936739	C16
C4551851	C16
C1563719	C16
C2749137	C16
C0679378	C16
C0265357	C16
C3280314	C16
C3552528	C16
C1864663	C16
C0751038	C16
C2673198	C16
C3711390	C16
C2675014	C16
C0339528	C16
C0014116	C16
C4707849	C16
C1735886	C16
C0342882	C16
C0752109	C16
C0027773	C16
C3711543	C16
C2678493	C16
C0599973	C16
C1263858	C16
C1850168	C16
C0268218	C16
C1290514	C16
C2749345	C16
C1275461	C16
C0017924	C16
C1970827	C16
C0085547	C16
C0158940	C16
C0240635	C16
C0266742	C16
C0265240	C16
C0235964	C16
C1852406	C16
C0021295	C16
C0472762	C16
C1843496	C16
C0342907	C16
C0266785	C16
C0272317	C16
C1843504	C16
C4302031	C16
C1449843	C16
C0431352	C16
C0004135	C16
C0268357	C16
C2931299	C16
C2750748	C16
C1854442	C16
C1851286	C16
C3714042	C16
C0478085	C16
C1970106	C16
C0003076	C16
C1275836	C16
C3714043	C16
C3553250	C16
C0795917	C16
C1854465	C16
C1851347	C16
C0011620	C16
C0431366	C16
C1859518	C16
C0272334	C16
C1970109	C16
C1855305	C16
C0270851	C16
C1855310	C16
C1837618	C16
C0268547	C16
C0268365	C16
C0015499	C16
C1567435	C16
C0752155	C16
C0037917	C16
C0795934	C16
C2732979	C16
C1869115	C16
C0015503	C16
C0272355	C16
C0553586	C16
C0151491	C16
C0000771	C16
C1856789	C16
C1859536	C16
C0272356	C16
C0332887	C16
C0010324	C16
C1869118	C16
C1863753	C16
C0268379	C16
C0406727	C16
C4039473	C16
C1852557	C16
C0007959	C16
C0151516	C16
C1843758	C16
C2676244	C16
C1846492	C16
C1864651	C16
C0037952	C16
C1851480	C16
C1857586	C16
C1852700	C16
C1970173	C16
C2673609	C16
C0349653	C16
C0080333	C16
C1969056	C16
C0750384	C16
C3669122	C16
C0796225	C16
C0852085	C16
C0406757	C16
C1859567	C16
C1843815	C16
C2745959	C16
C0751383	C16
C1801950	C16
C1136041	C16
C3540852	C16
C2676443	C16
C1849435	C16
C0949506	C16
C1802398	C16
C1843851	C16
C0018995	C16
C4551495	C16
C2673634	C16
C0685381	C16
C0271979	C16
C3671377	C16
C1859570	C16
C0038015	C16
C1719382	C16
C0344530	C16
C0266030	C16
C0333157	C16
C1865639	C16
C1853099	C16
C0038017	C16
C3275453	C16
C2751987	C16
C0270951	C16
C1858279	C16
C0751174	C16
C1846632	C16
C1969086	C16
C1834582	C16
C1865695	C16
C0344542	C16
C1849507	C16
C4510408	C16
C0342720	C16
C1838652	C16
C0431501	C16
C4025138	C16
C1842930	C16
C1302793	C16
C1846006	C16
C3694532	C16
C0221409	C16
C2676739	C16
C1136249	C16
C1846008	C16
C0685732	C16
C1843896	C16
C3279790	C16
C4319808	C16
C3501912	C16
C0011981	C16
C0220679	C16
C1834690	C16
C4551504	C16
C0175755	C16
C0155675	C16
C0344688	C16
C1853136	C16
C1865832	C16
C0431663	C16
C1853137	C16
C4303787	C16
C0004779	C16
C1970211	C16
C0268417	C16
C0685787	C16
C0685837	C16
C2931500	C16
C1859721	C16
C0344730	C16
C0015934	C16
C3809719	C16
C1827970	C16
C4022810	C16
C0270972	C16
C4551972	C16
C3696376	C16
C2713321	C16
C4551509	C16
C4551973	C16
C0344772	C16
C1141890	C16
C0399373	C16
C0014670	C16
C4551720	C16
C4023528	C16
C2676772	C16
C2752147	C16
C0265677	C16
C0220697	C16
C4304022	C16
C1844020	C16
C0264303	C16
C0268436	C16
C0431709	C16
C0265695	C16
C1274890	C16
C1844376	C16
C1864912	C16
C0700595	C16
C1868512	C16
C0342376	C16
C0016049	C16
C1849722	C16
C2931577	C16
C2678223	C16
C0431766	C16
C0009681	C16
C0079154	C16
C0013720	C16
C0266539	C16
C4551981	C16
C2931588	C16
C0521619	C16
C3888309	C16
C2931599	C16
C0268450	C16
C4477018	C16
C0344976	C16
C0220711	C16
C4551984	C16
C1857775	C16
C0008449	C16
C0339282	C16
C0265740	C16
C1853215	C16
C0030779	C16
C3888317	C16
C0339284	C16
C1857776	C16
C3550273	C16
C1836669	C16
C0152427	C16
C0394005	C16
C1275078	C16
C1970309	C16
C3281200	C16
C0431904	C16
C0686353	C16
C3661483	C16
C0019202	C16
C1955603	C16
C4021627	C16
C0265780	C16
C3810062	C16
C3698507	C16
C1305147	C16
C2931653	C16
C4721916	C16
C4012050	C16
C2748801	C16
C0268474	C16
C4304937	C16
C1720863	C16
C1851996	C16
C1846172	C16
C1866029	C16
C1837355	C16
C0432028	C16
C2827503	C16
C1275127	C16
C1853250	C16
C2750448	C16
C4305072	C16
C0887850	C16
C1855722	C16
C1623209	C16
C1970458	C16
C0220756	C16
C4305134	C16
C2931686	C16
C3550973	C16
C2674574	C16
C0220765	C16
C0013080	C16
C0393555	C16
C0019243	C16
C0220766	C16
C0342471	C16
C0917713	C16
C0268494	C16
C2931689	C16
C0016508	C16
C1856448	C16
C4275061	C16
C3711376	C16
C1956097	C16
C0410173	C16
C4552003	C16
C0220769	C16
C4305253	C16
C0432103	C16
C1837454	C16
C0016522	C16
C3468041	C16
C0220775	C16
C1844677	C16
C1839258	C16
C0543514	C16
C0265865	C16
C1855772	C16
C2749020	C16
C2931746	C16
C0272274	C16
C0240340	C16
C1300260	C16
C0342495	C16
C1868660	C16
C0339510	C16
C4547080	C16
C4021664	C16
C0013264	C16
C1857855	C16
C0001733	C16
C4551852	C16
C0345394	C16
C0016696	C16
C0238093	C16
C0019322	C16
C0271287	C16
C0265905	C16
C0410192	C16
C0013274	C16
C1844696	C16
C1858695	C16
C0268187	C16
C1956261	C16
C2931001	C16
C1842422	C16
C1306589	C16
C2673200	C16
C0398568	C16
C0345408	C16
C2677362	C16
C1851102	C16
C1691013	C16
C0432198	C16
C0238591	C16
C4551476	C16
C0339535	C16
C1858723	C16
C2678503	C16
C2931005	C16
C1850169	C16
C0392005	C16
C1847593	C16
C1832370	C16
C0432209	C16
C2677500	C16
C0268525	C16
C0021290	C16
C3711645	C16
C0027806	C16
C2677506	C16
C1956410	C16
C1864690	C16
C1854416	C16
C0431350	C16
C0017926	C16
C2936793	C16
C1970841	C16
C4082171	C16
C2931009	C16
C0268529	C16
C4551480	C16
C0221005	C16
C1853490	C16
C0024776	C16
C4316899	C16
C1853507	C16
C0431362	C16
C1862324	C16
C0268540	C16
C0043116	C16
C2675183	C16
C0029294	C16
C1838440	C16
C1848634	C16
C0339619	C16
C0410529	C16
C3539063	C16
C0001916	C16
C4551483	C16
C0432225	C16
C2677586	C16
C3714237	C16
C0410530	C16
C1257796	C16
C0022716	C16
C4310660	C16
C2675185	C16
C4551484	C16
C3714239	C16
C0019562	C16
C0238159	C16
C0410538	C16
C4317043	C16
C1858106	C16
C2931829	C16
C0024814	C16
C3896578	C16
C0242387	C16
C0268553	C16
C1866293	C16
C1835672	C16
C1257840	C16
C2931364	C16
C1997910	C16
C1844862	C16
C0022738	C16
C2673497	C16
C4022708	C16
C1832431	C16
C0240912	C16
C3489532	C16
C0432239	C16
C1866351	C16
C0043207	C16
C3489571	C16
C1832440	C16
C3897045	C16
C2673536	C16
C1853623	C16
C0238207	C16
C3165062	C16
C1866398	C16
C2363280	C16
C0022797	C16
C0039273	C16
C0268561	C16
C1832443	C16
C0270914	C16
C0268562	C16
C1851481	C16
C1835808	C16
C4551951	C16
C1863844	C16
C1858160	C16
C0221043	C16
C0410787	C16
C1860614	C16
C0043345	C16
C1835813	C16
C0266015	C16
C4025329	C16
C1866425	C16
C0043346	C16
C3489725	C16
C2750061	C16
C1835817	C16
C0795998	C16
C0031485	C16
C1849437	C16
C0027127	C16
C0266025	C16
C0022951	C16
C1845026	C16
C0406810	C16
C2931860	C16
C2677879	C16
C0002312	C16
C0266461	C16
C0392482	C16
C0432267	C16
C1318558	C16
C1845028	C16
C1860788	C16
C0242583	C16
C1854664	C16
C1845903	C16
C3898352	C16
C0751595	C16
C4551500	C16
C0031575	C16
C0751596	C16
C0003492	C16
C2931872	C16
C1839735	C16
C1858302	C16
C1845053	C16
C0432272	C16
C4554010	C16
C0220666	C16
C0266059	C16
C1859690	C16
C1279481	C16
C1876214	C16
C0751603	C16
C0936016	C16
C3489795	C16
C0362030	C16
C0432283	C16
C0546268	C16
C1866558	C16
C0035615	C16
C0002452	C16
C4554120	C16
C3489856	C16
C0266483	C16
C1853892	C16
C0751615	C16
C0342735	C16
C0268104	C16
C1853925	C16
C2750078	C16
C0020179	C16
C1845076	C16
C0078921	C16
C3493776	C16
C4554601	C16
C2931891	C16
C4733128	C16
C0020192	C16
C0750931	C16
C0750932	C16
C2931894	C16
C0023075	C16
C0432306	C16
C2678055	C16
C1850600	C16
C1864112	C16
C1858391	C16
C0399368	C16
C1853949	C16
C0339968	C16
C2673874	C16
C0206115	C16
C4273748	C16
C0268119	C16
C3888198	C16
C1846055	C16
C0241657	C16
C1860991	C16
C0023138	C16
C1835897	C16
C0432321	C16
C1861028	C16
C4687396	C16
C4273958	C16
C1963674	C16
C0002631	C16
C1854002	C16
C3494422	C16
C1854013	C16
C1861098	C16
C1842062	C16
C0025237	C16
C1846129	C16
C1834759	C16
C0268124	C16
C1842073	C16
C0079153	C16
C0079136	C16
C0020302	C16
C1845146	C16
C3494425	C16
C3494426	C16
C0265312	C16
C4721845	C16
C0751664	C16
C0013743	C16
C0751665	C16
C0796063	C16
C0376323	C16
C1854061	C16
C4274109	C16
C0432336	C16
C0243002	C16
C2678312	C16
C1832702	C16
C3553940	C16
C1845167	C16
C1854063	C16
C0265202	C16
C1527231	C16
C0013902	C16
C0079293	C16
C0158638	C16
C0342790	C16
C1838099	C16
C2678338	C16
C1849813	C16
C0002875	C16
C1968551	C16
C0243050	C16
C0268136	C16
C0221215	C16
C0399545	C16
C1970344	C16
C4021626	C16
C0342800	C16
C2936332	C16
C1856305	C16
C3839296	C16
C2678408	C16
C1321551	C16
C1856401	C16
C0265210	C16
C0751489	C16
C0432409	C16
C1845235	C16
C1858562	C16
C0796085	C16
C4012146	C16
C0002882	C16
C0432417	C16
C0948187	C16
C0158687	C16
C1838180	C16
C1562689	C16
C0268147	C16
C2936406	C16
C1854181	C16
C2678473	C16
C2930927	C16
C1527317	C16
C0598226	C16
C0158698	C16
C3805092	C16
C0268151	C16
C2675746	C16
C0432474	C16
C0796095	C16
C2931687	C16
C0702169	C16
C0265219	C16
C0432475	C16
C1527337	C16
C0002891	C16
C1836080	C16
C2936423	C16
C0079541	C16
C4305151	C16
C0268495	C16
C4275062	C16
C0342858	C16
C1968689	C16
C0376634	C16
C0158733	C16
C4275067	C16
C0751710	C16
C1845293	C16
C2678479	C16
C0266295	C16
C0268164	C16
C1864621	C16
C0266298	C16
C2750471	C16
C0796124	C16
C2750472	C16
C4531223	C16
C1832926	C16
C0002902	C16
C4021662	C16
C0268165	C16
C0948368	C16
C0023374	C16
C0268179	C16
C0391820	C16
C1327915	C16
C1842398	C16
C4014261	C16
C1832322	C16
C3841475	C16
C1832940	C16
C1848561	C16
C0265227	C16
C1858680	C16
C2678485	C16
C3889636	C16
C0010035	C16
C1851100	C16
C0042974	C16
C0432185	C16
C1854369	C16
C0271288	C16
C1968804	C16
C0004045	C16
C0599458	C16
C1858712	C16
C0265234	C16
C1855840	C16
C0751748	C16
C4551475	C16
C1968843	C16
C1848587	C16
C4277690	C16
C0158784	C16
C1970822	C16
C1863599	C16
C1835450	C16
C1856689	C16
C0242341	C16
C0017923	C16
C0796154	C16
C1527404	C16
C1290537	C16
C1857395	C16
C0342895	C16
C4551602	C16
C1864689	C16
C2936791	C16
C1846386	C16
C1970021	C16
C0752124	C16
C0796160	C16
C1834207	C16
C0472767	C16
C0796173	C16
C1845499	C16
C0268225	C16
C1968949	C16
C1854430	C16
C2673377	C16
C1845526	C16
C3472711	C16
C0008925	C16
C1858805	C16
C1856718	C16
C0268228	C16
C1863678	C16
C0043119	C16
C4551482	C16
C0262475	C16
C1858054	C16
C1853509	C16
C0451696	C16
C1845543	C16
C2675184	C16
C0265253	C16
C1969029	C16
C3554439	C16
C1861536	C16
C0751084	C16
C0432227	C16
C0265255	C16
C1851402	C16
C1854466	C16
C0268238	C16
C1969038	C16
C0010278	C16
C1970118	C16
C0040560	C16
C0268240	C16
C1838539	C16
C2675187	C16
C0403502	C16
C1854469	C16
C0035353	C16
C1838568	C16
C2675192	C16
C1533041	C16
C1854488	C16
C2931833	C16
C1867904	C16
C2749759	C16
C0751784	C16
C0221356	C16
C0340804	C16
C3501249	C16
C1855369	C16
C0265263	C16
C0340828	C16
C0268247	C16
C1845810	C16
C2750804	C16
C0342646	C16
C1864825	C16
C2677682	C16
C0032897	C16
C2931046	C16
C0282644	C16
C0452148	C16
C0574083	C16
C0452168	C16
C0268248	C16
C0266009	C16
C1845860	C16
C1257960	C16
C1836437	C16
C2700265	C16
C0403554	C16
C1533628	C16
C4023413	C16
C1861689	C16
C0268251	C16
C0392475	C16
C4022154	C16
C3279664	C16
C0221373	C16
C1856892	C16
C3279674	C16
C1833245	C16
C2936915	C16
C0265273	C16
C1969062	C16
C1850451	C16
C0796002	C16
C0268255	C16
C1861732	C16
C2700553	C16
C0268262	C16
C0392477	C16
C0152240	C16
C0431420	C16
C0024215	C16
C3501846	C16
C1851573	C16
C0751173	C16
C4282128	C16
C0600433	C16
C1843884	C16
C0392485	C16
C0949658	C16
C1864850	C16
C1859093	C16
C1842898	C16
C4317320	C16
C0028064	C16
C0086647	C16
C2931870	C16
C1845987	C16
C0392514	C16
C3501858	C16
C2931104	C16
C0266464	C16
C1836474	C16
C3489793	C16
C0018203	C16
C0221060	C16
C0010668	C16
C0265283	C16
C0796250	C16
C1856974	C16
C2751089	C16
C0085131	C16
C3501899	C16
C0272005	C16
C0268276	C16
C2931117	C16
C0266476	C16
C0265646	C16
C2748495	C16
C4022397	C16
C2752041	C16
C0265287	C16
C1859133	C16
C0036996	C16
C0010691	C16
C4749304	C16
C1846010	C16
C0796279	C16
C1833429	C16
C1864871	C16
C1836522	C16
C1848916	C16
C0268281	C16
C2931123	C16
C0033300	C16
C0154860	C16
C2314896	C16
C0796280	C16
C1861862	C16
C0263325	C16
C0994516	C16
C0272080	C16
C1848947	C16
C2938983	C16
C0432316	C16
C0004943	C16
C3502107	C16
C2931923	C16
C0685840	C16
C3502110	C16
C3279904	C16
C0265295	C16
C0268288	C16
C0265301	C16
C1857069	C16
C2748536	C16
